Message Number,Time Offset (ms),Type,ID (hex),Data Length,Data Bytes,Total Energy Consumption (kJ)
17302,5802.200195,0,07EC,8,25.39 %
17329,5810.899902,0,07EC,8,25.39 %
17353,5821.000000,0,07EC,8,25.39 %
17390,5831.100098,0,07EC,8,25.39 %
17415,5840.799805,0,07EC,8,25.39 %
17444,5850.799805,0,07EC,8,25.39 %
17509,5869.399902,0,07E8-0D,8,18 km/h
17512,5870.600098,0,07EC,8,25.39 %
17598,5902.399902,0,07EC,8,25.37 %
17628,5910.799805,0,07EC,8,25.37 %
17651,5920.799805,0,07EC,8,25.37 %
17685,5930.799805,0,07EC,8,25.37 %
17710,5941.000000,0,07EC,8,25.37 %
17740,5950.799805,0,07EC,8,25.37 %
17802,5969.600098,0,07EC,8,25.37 %
17831,5981.000000,0,07EC,8,25.37 %
18029,6050.799805,0,07EC,8,25.34 %
18093,6069.399902,0,07EC,8,25.34 %
18099,6071.299805,0,07EC,8,25.34 %
18123,6081.000000,0,07EC,8,25.34 %
18153,6090.799805,0,07EC,8,25.34 %
18185,6102.399902,0,07EC,8,25.30 %
18217,6110.799805,0,07EC,8,25.30 %
18240,6121.000000,0,07EC,8,25.30 %
18277,6131.000000,0,07EC,8,25.30 %
18302,6140.799805,0,07EC,8,25.30 %
18333,6150.799805,0,07EC,8,25.30 %
18396,6169.399902,0,07E8-0D,8,19 km/h
18398,6170.100098,0,07EC,8,25.30 %
18425,6181.000000,0,07EC,8,25.30 %
18455,6190.899902,0,07EC,8,25.30 %
18488,6202.200195,0,07EC,8,25.26 %
18515,6210.799805,0,07EC,8,25.26 %
18540,6221.000000,0,07EC,8,25.26 %
18588,6233.700195,0,07EC,8,25.26 %
18610,6241.000000,0,07EC,8,25.26 %
18639,6250.799805,0,07EC,8,25.26 %
18645,6252.500000,0,07E8-10,8,2 g/s
18706,6269.899902,0,07EC,8,25.26 %
18735,6281.000000,0,07EC,8,25.26 %
18740,6282.700195,0,07E8-10,8,2 g/s
18766,6290.799805,0,07EC,8,25.26 %
18803,6303.200195,0,07EC,8,25.23 %
18829,6310.899902,0,07EC,8,25.23 %
18832,6312.700195,0,07E8-10,8,2 g/s
18852,6320.799805,0,07EC,8,25.23 %
18888,6330.899902,0,07EC,8,25.23 %
18915,6342.600098,0,07E8-10,8,2 g/s
19007,6372.500000,0,07E8-10,8,2 g/s
19089,6402.500000,0,07E8-10,8,7 g/s
19116,6410.799805,0,07EC,8,25.19 %, -4459.85kJ
19116,6410.799805,0,07EC,8,25.19 %
19141,6421.200195,0,07EC,8,25.19 %
19177,6431.299805,0,07EC,8,25.19 %
19178,6432.399902,0,07E8-10,8,10 g/s
19201,6441.299805,0,07EC,8,25.19 %, 195.62kJ
19201,6441.299805,0,07EC,8,25.19 %
19230,6450.799805,0,07EC,8,25.19 %
19289,6468.000000,0,07E8-0D,8,21 km/h
19296,6470.399902,0,07EC,8,25.19 %
19327,6482.299805,0,07EC,8,25.19 %
19353,6490.799805,0,07EC,8,25.19 %
19357,6493.299805,0,07E8-10,8,12 g/s
19388,6502.500000,0,07EC,8,25.17 %, 41.53kJ
19388,6502.500000,0,07EC,8,25.17 %
19416,6510.899902,0,07EC,8,25.17 %
19440,6521.000000,0,07EC,8,25.17 %
19444,6523.000000,0,07E8-10,8,12 g/s
19474,6531.000000,0,07EC,8,25.17 %
19499,6541.000000,0,07EC,8,25.17 %
19529,6550.799805,0,07EC,8,25.17 %
19533,6553.100098,0,07E8-10,8,12 g/s
19595,6570.100098,0,07EC,8,25.17 %
19598,6571.299805,0,07EC,8,25.17 %
19625,6582.399902,0,07E8-10,8,15 g/s
19689,6603.200195,0,07EC,8,25.14 %, 91.35kJ
19689,6603.200195,0,07EC,8,25.14 %
19713,6610.799805,0,07EC,8,25.14 %
19718,6612.700195,0,07E8-10,8,15 g/s
19738,6621.100098,0,07EC,8,25.14 %
19777,6631.299805,0,07EC,8,25.14 %
19804,6640.899902,0,07EC,8,25.14 %
19808,6642.700195,0,07E8-10,8,17 g/s
19833,6650.799805,0,07EC,8,25.14 %, 343.42kJ
19833,6650.799805,0,07EC,8,25.14 %
19894,6668.799805,0,07EC,8,25.14 %
19902,6671.200195,0,07EC,8,25.14 %
19906,6672.399902,0,07E8-10,8,17 g/s
19930,6681.500000,0,07EC,8,25.14 %
19958,6690.799805,0,07EC,8,25.14 %
20010,6707.299805,0,07E8-0D,8,22 km/h
20011,6707.799805,0,07EC,8,25.11 %
20082,6732.600098,0,07E8-10,8,20 g/s
20133,6750.799805,0,07EC,8,25.11 %, 214.06kJ
20133,6750.799805,0,07EC,8,25.11 %
20188,6767.799805,0,07E8-0D,8,23 km/h
20220,6780.799805,0,07EC,8,25.11 %
20251,6792.399902,0,07E8-10,8,25 g/s
20309,6810.799805,0,07EC,8,25.08 %, 341.18kJ
20309,6810.799805,0,07EC,8,25.08 %
20334,6820.899902,0,07EC,8,25.08 %
20339,6823.299805,0,07E8-10,8,28 g/s
20371,6831.600098,0,07EC,8,25.08 %, 581.01kJ
20371,6831.600098,0,07EC,8,25.08 %
20396,6841.000000,0,07EC,8,25.08 %
20424,6851.100098,0,07EC,8,25.08 %
20430,6853.200195,0,07E8-10,8,28 g/s
20490,6869.399902,0,07EC,8,25.08 %
20520,6881.100098,0,07EC,8,25.08 %
20524,6883.200195,0,07E8-10,8,30 g/s
20550,6890.799805,0,07EC,8,25.08 %, 627.97kJ
20550,6890.799805,0,07EC,8,25.08 %
20583,6902.399902,0,07EC,8,25.07 %
20612,6910.799805,0,07EC,8,25.07 %
20615,6912.899902,0,07E8-10,8,30 g/s
20636,6921.200195,0,07EC,8,25.07 %
20670,6931.100098,0,07EC,8,25.07 %
20695,6940.799805,0,07EC,8,25.07 %
20698,6942.500000,0,07E8-10,8,33 g/s
20724,6950.799805,0,07EC,8,25.07 %, 602.37kJ
20724,6950.799805,0,07EC,8,25.07 %
20785,6969.899902,0,07EC,8,25.07 %
20789,6970.899902,0,07EC,8,25.07 %
20792,6972.899902,0,07E8-10,8,33 g/s
20818,6982.299805,0,07EC,8,25.07 %
20847,6990.799805,0,07EC,8,25.07 %
20881,7002.299805,0,07EC,8,25.07 %
20882,7002.600098,0,07E8-10,8,33 g/s
20908,7010.799805,0,07EC,8,25.07 %
20933,7021.000000,0,07EC,8,25.07 %
20968,7031.700195,0,07EC,8,25.07 %
20969,7032.399902,0,07E8-10,8,35 g/s
20992,7040.799805,0,07EC,8,25.07 %, 755.25kJ
20992,7040.799805,0,07EC,8,25.07 %
21020,7050.799805,0,07EC,8,25.07 %
21079,7068.700195,0,07E8-0D,8,25 km/h
21111,7081.000000,0,07EC,8,25.07 %
21140,7090.799805,0,07EC,8,25.07 %
21144,7092.399902,0,07E8-10,8,33 g/s
21205,7111.000000,0,07EC,8,25.08 %, 772.42kJ
21205,7111.000000,0,07EC,8,25.08 %
21229,7121.100098,0,07EC,8,25.08 %
21233,7123.299805,0,07E8-10,8,33 g/s
21266,7131.700195,0,07EC,8,25.08 %
21292,7140.899902,0,07EC,8,25.08 %
21322,7150.799805,0,07EC,8,25.08 %
21325,7153.200195,0,07E8-10,8,33 g/s
21385,7169.299805,0,07EC,8,25.08 %
21389,7171.000000,0,07EC,8,25.08 %
21415,7181.000000,0,07EC,8,25.08 %
21419,7183.100098,0,07E8-10,8,33 g/s
21445,7190.799805,0,07EC,8,25.08 %
21477,7202.200195,0,07EC,8,25.08 %
21505,7210.799805,0,07EC,8,25.08 %
21509,7213.100098,0,07E8-10,8,33 g/s
21532,7221.000000,0,07EC,8,25.08 %
21588,7236.000000,0,07EC,8,25.08 %
21602,7240.799805,0,07EC,8,25.08 %
21607,7242.899902,0,07E8-10,8,33 g/s
21630,7250.799805,0,07EC,8,25.08 %
21694,7269.700195,0,07EC,8,25.08 %
21699,7271.200195,0,07EC,8,25.08 %
21700,7272.399902,0,07E8-10,8,33 g/s
21725,7281.000000,0,07EC,8,25.08 %
21757,7290.799805,0,07EC,8,25.08 %
21792,7302.200195,0,07EC,8,25.09 %
21793,7302.399902,0,07E8-10,8,33 g/s
21821,7310.799805,0,07EC,8,25.09 %
21845,7321.000000,0,07EC,8,25.09 %
21880,7331.899902,0,07EC,8,25.09 %
21882,7332.399902,0,07E8-10,8,33 g/s
21906,7340.799805,0,07EC,8,25.09 %
21935,7350.799805,0,07EC,8,25.09 %
21991,7368.600098,0,07E8-0D,8,26 km/h
21995,7369.299805,0,07EC,8,25.09 %
22025,7381.000000,0,07EC,8,25.09 %
22056,7392.399902,0,07E8-10,8,33 g/s
22085,7402.000000,0,07EC,8,25.09 %
22113,7410.799805,0,07EC,8,25.09 %
22140,7420.899902,0,07EC,8,25.09 %
22144,7423.299805,0,07E8-10,8,33 g/s
22174,7431.600098,0,07EC,8,25.09 %
22199,7440.700195,0,07EC,8,25.09 %
22231,7452.600098,0,07E8-10,8,33 g/s
22290,7470.200195,0,07EC,8,25.09 %
22323,7481.700195,0,07EC,8,25.09 %
22324,7482.299805,0,07E8-10,8,33 g/s
22351,7490.799805,0,07EC,8,25.09 %
22386,7502.100098,0,07EC,8,25.09 %
22413,7511.100098,0,07EC,8,25.09 %
22417,7512.399902,0,07E8-10,8,33 g/s
22438,7521.000000,0,07EC,8,25.09 %
22471,7531.500000,0,07EC,8,25.09 %
22496,7540.700195,0,07EC,8,25.09 %
22500,7542.399902,0,07E8-10,8,33 g/s
22527,7550.799805,0,07EC,8,25.09 %
22592,7569.600098,0,07EC,8,25.09 %
22596,7571.100098,0,07EC,8,25.09 %
22598,7572.399902,0,07E8-10,8,33 g/s
22682,7602.000000,0,07EC,8,25.09 %
22685,7602.899902,0,07E8-10,8,35 g/s
22710,7610.799805,0,07EC,8,25.09 %, 923.81kJ
22710,7610.799805,0,07EC,8,25.09 %
22736,7621.500000,0,07EC,8,25.09 %
22774,7631.799805,0,07EC,8,25.09 %
22777,7632.899902,0,07E8-10,8,35 g/s
22802,7640.899902,0,07EC,8,25.09 %
22833,7651.000000,0,07EC,8,25.09 %
22891,7667.799805,0,07E8-0D,8,28 km/h
22895,7669.299805,0,07EC,8,25.09 %
22926,7681.799805,0,07EC,8,25.09 %
22954,7690.799805,0,07EC,8,25.09 %
22956,7692.399902,0,07E8-10,8,35 g/s
22989,7702.799805,0,07EC,8,25.10 %
23018,7710.899902,0,07EC,8,25.10 %
23041,7720.799805,0,07EC,8,25.10 %
23043,7722.399902,0,07E8-10,8,35 g/s
23078,7731.899902,0,07EC,8,25.10 %
23104,7741.500000,0,07EC,8,25.10 %
23133,7750.799805,0,07EC,8,25.10 %
23135,7752.600098,0,07E8-10,8,35 g/s
23188,7767.700195,0,07EC,8,25.10 %
23198,7770.799805,0,07EC,8,25.10 %
23225,7783.399902,0,07E8-10,8,35 g/s
23252,7790.899902,0,07EC,8,25.10 %
23302,7807.100098,0,07EC,8,25.10 %
23316,7812.399902,0,07E8-10,8,35 g/s
23337,7820.799805,0,07EC,8,25.10 %
23398,7842.299805,0,07E8-10,8,35 g/s
23497,7873.299805,0,07E8-10,8,35 g/s
23518,7880.799805,0,07EC,8,25.10 %
23547,7890.799805,0,07EC,8,25.10 %
23581,7902.200195,0,07EC,8,25.11 %
23582,7902.399902,0,07E8-10,8,35 g/s
23610,7910.899902,0,07EC,8,25.11 %
23633,7921.000000,0,07EC,8,25.11 %
23663,7930.799805,0,07EC,8,25.11 %
23670,7932.299805,0,07E8-10,8,35 g/s
23693,7940.899902,0,07EC,8,25.11 %
23723,7950.799805,0,07EC,8,25.11 %
23778,7967.700195,0,07E8-0D,8,29 km/h
23783,7969.399902,0,07EC,8,25.11 %
23815,7981.700195,0,07EC,8,25.11 %
23842,7990.799805,0,07EC,8,25.11 %
23843,7992.399902,0,07E8-10,8,35 g/s
23875,8003.000000,0,07EC,8,25.11 %
